https://lgc.data.wegenenverkeer.be/ns/installatie#IRVerlichter	IRVerlichter (Legacy)	IRVerlichter	Infrarood verlichter bij een camera, bv. Tattile
https://lgc.data.wegenenverkeer.be/ns/installatie#TGC	Toegangscontrole aannemer (Legacy)	TGC	Toegangscontrole (gedeelte waarvoor de onderhoudsaannemer dient tussen te komen)
https://lgc.data.wegenenverkeer.be/ns/installatie#Tel	Telefooninstallatie (Legacy)	Tel	Telefooninstallatie
https://lgc.data.wegenenverkeer.be/ns/installatie#TCC	Koppelvlak Verkeerscentrum (Legacy)	TCC	KOPPELVLAK VERKEERSCENTRUM
https://lgc.data.wegenenverkeer.be/ns/installatie#Str	Stroomafnamekast schipper (Legacy)	Str	Stroomafnamekasten voor schippers
https://lgc.data.wegenenverkeer.be/ns/installatie#Stuw	Stuw (Legacy)	Stuw	Stuw
https://lgc.data.wegenenverkeer.be/ns/installatie#Ssig	Scheepvaartsignalisatie (Legacy)	Ssig	Scheepvaartsignalisatie
https://lgc.data.wegenenverkeer.be/ns/installatie#Sluis	Sluis of sluizencomplex (Legacy)	Sluis	Sluis of sluizencomplex
https://lgc.data.wegenenverkeer.be/ns/installatie#SDH	SDH-knoop (Legacy)	SDH	SDH-knoop
https://lgc.data.wegenenverkeer.be/ns/installatie#Schuiven	Schuiven (Legacy)	Schuiven	Schuiven
https://lgc.data.wegenenverkeer.be/ns/installatie#Rooster	Rooster krooshekken (Legacy)	Rooster	Rooster - krooshekken
https://lgc.data.wegenenverkeer.be/ns/installatie#Ramp	Verkeerssignalisatie rampenplan (Legacy)	Ramp	VERKEERSSIGNALISATIE RAMPENPLAN
https://lgc.data.wegenenverkeer.be/ns/installatie#Radio	Radio communicatie (Legacy)	Radio	Radio- en GSM-communicatie
https://lgc.data.wegenenverkeer.be/ns/installatie#PTK	Portieken wegverlichting (Legacy)	PTK	Portieken en masten wegverlichting
https://lgc.data.wegenenverkeer.be/ns/installatie#PP	Praatpaal	PP	Praatpaal
https://lgc.data.wegenenverkeer.be/ns/installatie#PoS	Pompstation (Legacy)	PoS	Pompstation
https://lgc.data.wegenenverkeer.be/ns/installatie#NSG	Noodstroomgenerator (Legacy)	NSG	NOODSTROOMGENERATOR
https://lgc.data.wegenenverkeer.be/ns/installatie#ModRck	Modembeheerinstallatie (Legacy)	ModRck	Modembeheerinstallatie (modemracks)
https://lgc.data.wegenenverkeer.be/ns/installatie#Modem	Modem (Legacy)	Modem	MODEM
https://lgc.data.wegenenverkeer.be/ns/installatie#MobDet	Mobiele filedetectie (Legacy)	MobDet	MOBIELE/TIJDELIJK FILE DETECTIE- EN WAARSCHUWING
https://lgc.data.wegenenverkeer.be/ns/installatie#Meteo	Meteostation (Legacy)	Meteo	METEOSTATION
https://lgc.data.wegenenverkeer.be/ns/installatie#LS	Laagspanningsaansluiting (Legacy)	LS	Laagspanningsaansluiting. Deze zit meestal in een Kast of Cabine (behuizing) en voedt meestal een LSDeel.
https://lgc.data.wegenenverkeer.be/ns/installatie#Lift	Lift (Legacy)	Lift	LIFT / SCHEEPSLIFT
https://lgc.data.wegenenverkeer.be/ns/installatie#KlimaLegacy	Klimatisatie (Legacy)	KlimaLegacy	KLIMATISATIE
https://lgc.data.wegenenverkeer.be/ns/installatie#Roltrap	Automatische roltrap (Legacy)	Roltrap	Automatische roltrap
https://lgc.data.wegenenverkeer.be/ns/installatie#Vent	Ventilatie (Legacy)	Vent	Ventilatie
https://lgc.data.wegenenverkeer.be/ns/installatie#KL	Knipperlicht (Legacy)	KL	KNIPPERLICHT
https://lgc.data.wegenenverkeer.be/ns/installatie#IVSB	Inwendig verlichte signalisatieborden (Legacy)	IVSB	INWENDIG VERLICHTE SIGNALISATIEBORDEN
https://lgc.data.wegenenverkeer.be/ns/installatie#Int	Interfonie (Legacy)	Int	Interfonie, videofonie, parlofonie- installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#HS	Hoogspanning (Legacy)	HS	HOOGSPANNINGS-VOEDINGSCABINE/-AANSLUITING
https://lgc.data.wegenenverkeer.be/ns/installatie#HHW	Hijs- en hefwerktuigen (Legacy)	HHW	HIJS- en HEFWERKTUIGEN (takels, rolbruggen, mono rail,..)
https://lgc.data.wegenenverkeer.be/ns/installatie#FCel	Fotocellen wegverlichting (Legacy)	FCel	FOTOCELLEN WEGVERLICHTING
https://lgc.data.wegenenverkeer.be/ns/installatie#Elc	Elektrische uitrusting (Legacy)	Elc	Elektrische uitrusting DTN-cabine, gebouw,
https://lgc.data.wegenenverkeer.be/ns/installatie#Det	Hoogtedetectie niveaudetectie (Legacy)	Det	Hoogte-, niveau detectie
https://lgc.data.wegenenverkeer.be/ns/installatie#CVL	Coördinatiesysteem verkeerslichten (Legacy)	CVL	COORDINATIESYSTEEM VERKEERSLICHTEN
https://lgc.data.wegenenverkeer.be/ns/installatie#Slb	Slagboom (Legacy)	Slb	SLAGBOOM
https://lgc.data.wegenenverkeer.be/ns/installatie#CC	Centrale computer (Legacy)	CC	CENTRALE COMPUTER
https://lgc.data.wegenenverkeer.be/ns/installatie#BVE	Buitenverlichting (Legacy)	BVE	Buitenverlichting
https://lgc.data.wegenenverkeer.be/ns/installatie#Bus	Beïnvloeding openbaar vervoer (Legacy)	Bus	BEINVLOEDING DOOR OPENBAAR VERVOER
https://lgc.data.wegenenverkeer.be/ns/installatie#Brug	Beweegbare brug (Legacy)	BeweegbareBrug	Beweegbare brug
https://lgc.data.wegenenverkeer.be/ns/installatie#BiF	Bi-flashinstallatie (Legacy)	BiF	BI-FLASH INSTALLATIE
https://lgc.data.wegenenverkeer.be/ns/installatie#BIB	brand- en inbraakbeveiliging (Legacy)	BIB	brand- en inbraakbeveiliging
https://lgc.data.wegenenverkeer.be/ns/installatie#BDV	BrugdekVerwarming	BDV	BRUGDEKVERWARMING
https://lgc.data.wegenenverkeer.be/ns/installatie#BBT	Basketbaltorens	BBT	BASKETBALTORENS
https://lgc.data.wegenenverkeer.be/ns/installatie#ATOS	ATOS-knoop (Legacy)	ATOS	ATOS-KNOOP
https://lgc.data.wegenenverkeer.be/ns/installatie#Asw	Asweger (Legacy)	Asw	ASWEGER
https://lgc.data.wegenenverkeer.be/ns/installatie#Audio	Oproepinstallatie (Legacy)	Audio	Public Address systeem (oproepinstallatie)
https://lgc.data.wegenenverkeer.be/ns/installatie#AfGroep	Afbakening groep (Legacy)	AfGroep	Groep voor verlichte afbakening (lichtzuilen,...)
https://lgc.data.wegenenverkeer.be/ns/installatie#Af	Afbakening (Legacy)	Af	Verlichte afbakening (lichtzuilen,...)
https://lgc.data.wegenenverkeer.be/ns/installatie#AB	Afstandsbewaking (Legacy)	AB	Afstandsbewaking
https://lgc.data.wegenenverkeer.be/ns/installatie#COD	CO-detectie (Legacy)	COD	CO detectie
https://lgc.data.wegenenverkeer.be/ns/installatie#PLCLegacy	Programmeerbare automaat (Legacy)	PLCLegacy	Programmeerbare automaat
https://lgc.data.wegenenverkeer.be/ns/installatie#Bareel	Automatische bareel (Legacy)	Bareel	Automatische bareel
https://lgc.data.wegenenverkeer.be/ns/installatie#BAFG	Bochtafbakening led grondspots (Legacy)	BAFG	BOCHTAFBAKENING MET LED GRONDSPOTS
https://lgc.data.wegenenverkeer.be/ns/installatie#Poortbediening	ADP (Legacy)	Poortbediening	AUTOMATISCHE DEUREN EN POORTEN
https://lgc.data.wegenenverkeer.be/ns/installatie#VPLMast	Lichtmast wegverlichting (Legacy)	VPLMast	lichtmast wegverlichting
https://lgc.data.wegenenverkeer.be/ns/installatie#Mpt	MIV meetpunt (Legacy)	Mpt	Meetpunt op snelwegen
https://lgc.data.wegenenverkeer.be/ns/installatie#HPGroep	Hulppost groep (Legacy)	HPGroep	Groepering van hulpposten
https://lgc.data.wegenenverkeer.be/ns/installatie#CaDoLegacy	Calamiteitendoorsteek (Legacy)	CaDoLegacy	Calamiteitendoorsteek
https://lgc.data.wegenenverkeer.be/ns/installatie#Buitendeur	Buitendeur (Legacy)	Buitendeur	Deur die naar buiten leidt
https://lgc.data.wegenenverkeer.be/ns/installatie#Brandmelder	Brandmelder (Legacy)	Brandmelder	Brandmelder
https://lgc.data.wegenenverkeer.be/ns/installatie#ADRBuffer	ADR buffer (Legacy)	ADRBuffer	ADR buffer
https://lgc.data.wegenenverkeer.be/ns/installatie#VerbindD	Verbindingsdeur (Legacy)	VerbindD	Deur die 2 tunnelkokers verbindt
https://lgc.data.wegenenverkeer.be/ns/installatie#BBLegacy	Brandblusser (Legacy)	BBLegacy	Brandblusser
https://lgc.data.wegenenverkeer.be/ns/installatie#HulppostLegacy	Hulppost (Legacy)	HulppostLegacy	Hulppost
https://lgc.data.wegenenverkeer.be/ns/installatie#Rookmelder	Rookmelder (Legacy)	Rookmelder	Rookmelder
https://lgc.data.wegenenverkeer.be/ns/installatie#Astrid	Astrid site (Legacy)	Astrid	astrid site voor radioheruitzending in tunnels
https://lgc.data.wegenenverkeer.be/ns/installatie#BevRelais	Beveiligingsrelais (Legacy)	BevRelais	Beveiligingsrelais
https://lgc.data.wegenenverkeer.be/ns/installatie#DiffRelais	Differentieelrelais (Legacy)	DiffRelais	relais die al dan niet schakelt indien er een lekstroom optreed
https://lgc.data.wegenenverkeer.be/ns/installatie#HSMelder	Hoogspanningsmelder (Legacy)	HSMelder	Hoogspanningsmelder
https://lgc.data.wegenenverkeer.be/ns/installatie#OvRelais	Overstroomrelais (Legacy)	OvRelais	Overstroomrelais
https://lgc.data.wegenenverkeer.be/ns/installatie#LVS	Laagspanningsvermogenschakelaar (Legacy)	LVS	Laagspanningsvermogenschakelaar
https://lgc.data.wegenenverkeer.be/ns/installatie#LSBordLegacy	Laagspanningsbord (Legacy)	LSBordLegacy	Laagspanningsbord. Enkel voor gebruik in tunnels
https://lgc.data.wegenenverkeer.be/ns/installatie#NDVL	Noodverlichting ontsnappingskoker (Legacy)	NDVL	Noodverlichting ontsnappingskoker
https://lgc.data.wegenenverkeer.be/ns/installatie#PompLegacy	Pomp (Legacy)	PompLegacy	Pomp
https://lgc.data.wegenenverkeer.be/ns/installatie#Sstart	Softstarter (Legacy)	Sstart	SOFTSTARTER
https://lgc.data.wegenenverkeer.be/ns/installatie#Vlot	Vlotter (Legacy)	Vlot	Vlotter
https://lgc.data.wegenenverkeer.be/ns/installatie#SNCPaal	Snelheidscamerapaal (Legacy)	SNCPaal	VHS flitspalen : paal van een Snelheidscamera-installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#RLCPaal	Roodlichtcamerapaal (Legacy)	RLCPaal	VHS flitspalen : paal van een Roodlichtcamera-installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#Deurcontact	Deurcontact (Legacy)	Deurcontact	DEURCONTACT
https://lgc.data.wegenenverkeer.be/ns/installatie#ContourVLLegacy	Contourverlichting (Legacy)	ContourVLLegacy	CONTOURVERLICHTING
https://lgc.data.wegenenverkeer.be/ns/installatie#Beton	Betonstructuur (Legacy)	Beton	Dit is voor als een techniek aan een tunnel, een tunnelwand of en brug gemonteerd is
https://lgc.data.wegenenverkeer.be/ns/installatie#HSDeel	Hoogspanningsgedeelte (Legacy)	HSDeel	subonderdeel van HS-installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#LSDeel	Laagspanningsgedeelte (Legacy)	LSDeel	Alle laagspanningscomponenten van één behuizing, uitgezonderd de aansluiting
https://lgc.data.wegenenverkeer.be/ns/installatie#HSCabineLegacy	Hoogspanningscabine (Legacy)	HSCabineLegacy	subonderdeel van HS-installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#OTN	Optical transport network (Legacy)	OTN	Optical Transport Network
https://lgc.data.wegenenverkeer.be/ns/installatie#CEN	CE netwerk (Legacy)	CEN	CE Netwerk
https://lgc.data.wegenenverkeer.be/ns/installatie#Rijstrook	Rijstrook (Legacy)	Rijstrook	Rijstrook
https://lgc.data.wegenenverkeer.be/ns/installatie#Noodstroom	Noodstroom (Legacy)	Noodstroom	Noodstroom
https://lgc.data.wegenenverkeer.be/ns/installatie#Beheersys	Beheersysteem (Legacy)	Beheersys	Beheersysteem
https://lgc.data.wegenenverkeer.be/ns/installatie#VC	VC (Legacy)	VC	VC
https://lgc.data.wegenenverkeer.be/ns/installatie#ADW	Afstandsbewaking hydrologische installatie (Legacy)	ADW	Afstandsbewaking hydrologische installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinBaan	Baansein (Legacy)	SeinBaan	Baansein
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinRiv	Riviersein (Legacy)	SeinRiv	Riviersein
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinOnd	Onderdoorvaartsein (Legacy)	SeinOnd	Onderdoorvaartsein
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinRicht	Richtingsein (Legacy)	SeinRicht	Richtingsein
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinSch	Scheepvaartsein (Legacy)	SeinSch	Scheepvaartsein
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinbrugRRB	Seinbrug RRB (Legacy)	SeinbrugRRB	Seinbrug met RRB
https://lgc.data.wegenenverkeer.be/ns/installatie#OmvormerLegacy	Omvormer camerabeelden (Legacy)	OmvormerLegacy	Camera-uitrusting : aansluiting om COAX te kunnen blijven gebruiken
https://lgc.data.wegenenverkeer.be/ns/installatie#Decoder	Decoder camerabeelden (Legacy)	Decoder	Camera-uitrusting : Het betreft hier een video-decoder. Deze vormt eendigitale datastroom om tot een analoog videosignaal
https://lgc.data.wegenenverkeer.be/ns/installatie#ADR	ADR camera (Legacy)	ADR	ADR Camera
https://lgc.data.wegenenverkeer.be/ns/installatie#Fietstel	Fietstelinstallatie (Legacy)	FietstelLegacy	Fietstelinstallatie
https://lgc.data.wegenenverkeer.be/ns/installatie#MIVLVE	MIVLVE (Legacy)	MIVLVE	Meetpunten op snelwegen LVE
https://lgc.data.wegenenverkeer.be/ns/installatie#CCTVPaal	CCTV paal (Legacy)	CCTVPaal	paal van een CCTV camera
https://lgc.data.wegenenverkeer.be/ns/installatie#TH	Tijmeterhut (Legacy)	TH	Tijmeterhut
https://lgc.data.wegenenverkeer.be/ns/installatie#Relais	Relais (Legacy)	Relais	Relais, kontactor
https://lgc.data.wegenenverkeer.be/ns/installatie#MS	Middenspanning (Legacy)	MS	MIDDENSPANNINGS-VOEDINGSCABINE/-AANSLUITING
https://lgc.data.wegenenverkeer.be/ns/installatie#Thermo	Magneto thermische veiligheid (Legacy)	Thermo	Magneto thermische veiligheid
https://lgc.data.wegenenverkeer.be/ns/installatie#TransfoLegacy	Transformator (Legacy)	TransfoLegacy	transformator die hoogspanning tranformeert in laagspanning
https://lgc.data.wegenenverkeer.be/ns/installatie#HVS	Hoogspanningsvermogenschakelaar (Legacy)	HVS	Hoogspanningsvermogenschakelaar
https://lgc.data.wegenenverkeer.be/ns/installatie#Paal	Algemeen type paal (Legacy)	Paal	algemeen type paal
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinbrugRR	Seinbrug rekeningrijden (Legacy)	SeinbrugRR	Seinbrug Rekening Rijden
https://lgc.data.wegenenverkeer.be/ns/installatie#PKGroep	Pijl-kruis groep (Legacy)	PKGroep	Groep van Pijl-Kruis borden
https://lgc.data.wegenenverkeer.be/ns/installatie#PK	Pijl-kruis bord (Legacy)	PK	Dynamische borden : Pijl-kruis bord (def. SB 270 hfdst 50)
https://lgc.data.wegenenverkeer.be/ns/installatie#RSSGroep	RSS groep (Legacy)	RSSGroep	RSS groep : groep van RSS variabele rijstrooksignalisatieborden
https://lgc.data.wegenenverkeer.be/ns/installatie#VMSGroep	VMS groep (Legacy)	VMSGroep	Groep van VMS-borden (variabele tekstuele borden)
https://lgc.data.wegenenverkeer.be/ns/installatie#RVMSGroep	RVMS groep (Legacy)	RVMSGroep	Groep van RVMS-borden (rijwegvariabele geografische route-informatiepanelen)
https://lgc.data.wegenenverkeer.be/ns/installatie#RSSBord	RSS bord (Legacy)	RSSBord	Dynamische borden : variabel rijstrooksignalisatiebord (def. SB 270 hfdst 50)
https://lgc.data.wegenenverkeer.be/ns/installatie#RVMS	RVMS bord (Legacy)	RVMS	Dynamische borden : rijwegvariabel geografisch route informatiepaneel (def. zie SB 270 hfdst 50)
https://lgc.data.wegenenverkeer.be/ns/installatie#RRBGroep	RRB groep (Legacy)	RRBGroep	RRB groep
https://lgc.data.wegenenverkeer.be/ns/installatie#WegPunt	Wegpunt (Legacy)	WegPunt	Punt langs de weg
https://lgc.data.wegenenverkeer.be/ns/installatie#HPicto	Hulppost pictogram (Legacy)	HPicto	Tunneluitrusting : hulppostpictogram tunnel
https://lgc.data.wegenenverkeer.be/ns/installatie#Switch	Switch (Legacy)	Switch	Netwerkswitch
https://lgc.data.wegenenverkeer.be/ns/installatie#CamGroep	Camera groep (Legacy)	CamGroep	Groepsniveau cameras
https://lgc.data.wegenenverkeer.be/ns/installatie#SeinbrugDVM	Seinbrug DVM (Legacy)	SeinbrugDVM	Mechanische contructie DVM installatie
https://lgc.data.wegenenverkeer.be/ns/installatie#MIVSat	MIV satelliet (Legacy)	MIVSat	Meetpunten op snelwegen SAT
https://lgc.data.wegenenverkeer.be/ns/installatie#PTZ	PTZ camera (Legacy)	PTZ	Pan Tilt Zoom camera (beweegbaar)
https://lgc.data.wegenenverkeer.be/ns/installatie#ANPR	ANPR (Legacy)	ANPR	AUTOMATISCHE NUMMERPLAAT HERKENNING
https://lgc.data.wegenenverkeer.be/ns/installatie#CCTV	CCTV camera (Legacy)	CCTV	GESLOTEN TV-CIRCUIT
https://lgc.data.wegenenverkeer.be/ns/installatie#AID	Automatische incidentendetectie (Legacy)	AID	Automatische incidentendetectie
https://lgc.data.wegenenverkeer.be/ns/installatie#Encoder	Encoder (Legacy)	Encoder	Camera-uitrusting : Het betreft hier een video-encoder. Deze vormt een analoog videosignaal om tot een digitale datastroom
https://lgc.data.wegenenverkeer.be/ns/installatie#DIZV	Detectie inbreuken zwaar verkeer (Legacy)	DIZV	VHS handhaving : Deze installaties meten de tussenafstand van vrachtwagens en verzamelen opnames en gegevens voor politie die eventueel een vaststelling kan opmaken.
https://lgc.data.wegenenverkeer.be/ns/installatie#CameraLegacy	Camera (Legacy)	CameraLegacy	VHS flitspalen : CA-installatie betreft de (uitwisselbare) onbemande verkeerscamera toestellen
https://lgc.data.wegenenverkeer.be/ns/installatie#RLC	Roodlichtcamera installatie (Legacy)	RLC	VHS flitspalen : Installatie Roodlichtcamera - Dit type flitspaal registreert zowel roodlichtnegaties als snelheidsovertredingen. Zij worden opgesteld op kruispunten met verkeerslichten.
https://lgc.data.wegenenverkeer.be/ns/installatie#ANPRPaal	ANPR paal (Legacy)	ANPRPaal	ANPRPAAL
https://lgc.data.wegenenverkeer.be/ns/installatie#SNC	Snelheidscamera installatie (Legacy)	SNC	VHS flitspalen : Installatie snelheidscamera's : dit type flitspaal registreert snelheidsovertredingen, wordt opgesteld langs de weg
https://lgc.data.wegenenverkeer.be/ns/installatie#VMS	VMS bord (Legacy)	VMS	Dynamische borden : Variabel tekstueel bord (definitie zie SB 270, hfdst 50)